group,group,dataset,id,data_central,theory (p),theory (N),cfactor,
CHORUS,CHORUS,CHORUSNUPb,527,1.6778,1.66823840141296,1.66269624233246,-0.00332216251335,0
CHORUS,CHORUS,CHORUSNUPb,528,1.6062,1.60559606552124,1.59477865695953,-0.006737316311369,0
CHORUS,CHORUS,CHORUSNUPb,529,1.6752,1.5537109375,1.54439449310303,-0.005996253339095,0
CHORUS,CHORUS,CHORUSNUPb,530,1.7129,1.51022732257843,1.50443840026855,-0.003833146323953,0
CHORUS,CHORUS,CHORUSNUPb,531,1.6432,1.47196817398071,1.46984040737152,-0.001445524873977,0
CHORUS,CHORUS,CHORUSNUPb,532,1.6576,1.4403795003891,1.44202816486359,0.001144604233844,0
CHORUS,CHORUS,CHORUSNUPb,533,1.5229,1.49286162853241,1.43163537979126,-0.041012674966628,0
CHORUS,CHORUS,CHORUSNUPb,534,1.3923,1.40352535247803,1.35479080677032,-0.034722953612244,0
CHORUS,CHORUS,CHORUSNUPb,535,1.4222,1.34863519668579,1.30594742298126,-0.031652572770926,0
CHORUS,CHORUS,CHORUSNUPb,536,1.3099,1.30461120605469,1.26743924617767,-0.028492749184201,0
CHORUS,CHORUS,CHORUSNUPb,537,1.3366,1.27108561992645,1.23951303958893,-0.024839066576295,0
CHORUS,CHORUS,CHORUSNUPb,538,1.2012,1.24284064769745,1.21617078781128,-0.021458792754791,0
CHORUS,CHORUS,CHORUSNUPb,539,1.2162,1.1725138425827,1.06361651420593,-0.092875089761756,0
CHORUS,CHORUS,CHORUSNUPb,540,1.114,1.08882915973663,0.988850653171539,-0.091822032566869,0
CHORUS,CHORUS,CHORUSNUPb,541,1.0246,1.03493392467499,0.94416218996048,-0.087707758486141,0
CHORUS,CHORUS,CHORUSNUPb,542,1.0513,0.998613178730011,0.917122662067413,-0.081603686390594,0
CHORUS,CHORUS,CHORUSNUPb,543,0.9678,0.969589054584503,0.896390199661255,-0.075494720755296,0
CHORUS,CHORUS,CHORUSNUPb,544,0.8963,0.945577561855316,0.879331409931183,-0.070058929691766,0
CHORUS,CHORUS,CHORUSNUPb,545,0.7739,0.790535032749176,0.635947644710541,-0.195547801975379,0
CHORUS,CHORUS,CHORUSNUPb,546,0.6725,0.705954730510712,0.577997624874115,-0.181253981461429,0
CHORUS,CHORUS,CHORUSNUPb,547,0.6202,0.656482219696045,0.547434031963348,-0.166109887611559,0
CHORUS,CHORUS,CHORUSNUPb,548,0.5844,0.625271558761597,0.530337989330292,-0.151827742843972,0
CHORUS,CHORUS,CHORUSNUPb,549,0.531,0.60154664516449,0.517720341682434,-0.139351294128045,0
CHORUS,CHORUS,CHORUSNUPb,550,0.5838,0.582514524459839,0.507464826107025,-0.128837471344439,0
CHORUS,CHORUS,CHORUSNUPb,551,0.4055,0.439053237438202,0.333674252033234,-0.24001414047152,0
CHORUS,CHORUS,CHORUSNUPb,552,0.3657,0.378178954124451,0.293183594942093,-0.224749046067718,0
CHORUS,CHORUS,CHORUSNUPb,553,0.3314,0.348761439323425,0.277128577232361,-0.205392150663295,0
CHORUS,CHORUS,CHORUSNUPb,554,0.32,0.328850209712982,0.2673419713974,-0.18704028916164,0
CHORUS,CHORUS,CHORUSNUPb,555,0.3545,0.313937962055206,0.260329782962799,-0.17076042266905,0
CHORUS,CHORUS,CHORUSNUPb,556,0.2892,0.302113473415375,0.2546746134758,-0.157023317772894,0
CHORUS,CHORUS,CHORUSNUPb,557,0.1761,0.204690992832184,0.150541886687279,-0.264540737214066,0
CHORUS,CHORUS,CHORUSNUPb,558,0.1638,0.166351050138473,0.12738773226738,-0.234223455990569,0
CHORUS,CHORUS,CHORUSNUPb,559,0.1622,0.149528458714485,0.118710979819298,-0.206097749954283,0
CHORUS,CHORUS,CHORUSNUPb,560,0.1461,0.138607025146484,0.113616399466991,-0.180298405893078,0
CHORUS,CHORUS,CHORUSNUPb,561,0.1267,0.130632013082504,0.110045678913593,-0.157590269667735,0
CHORUS,CHORUS,CHORUSNUPb,562,0.1041,0.124430820345879,0.10720133036375,-0.138466418000264,0
CHORUS,CHORUS,CHORUSNUPb,563,1.5672,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,564,2.1493,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,565,1.9329,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,566,1.9764,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,567,2.1907,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,568,2.2697,1.87123429775238,1.79869961738586,-0.038763013511264,0
CHORUS,CHORUS,CHORUSNUPb,569,2.3119,1.83608782291412,1.82271564006805,-0.007282975617607,0
CHORUS,CHORUS,CHORUSNUPb,570,2.2021,1.81700527667999,1.80043137073517,-0.009121550805349,0
CHORUS,CHORUS,CHORUSNUPb,571,2.222,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNUPb,572,2.3501,2.01067852973938,1.97054302692413,-0.019961173415647,0
CHORUS,CHORUS,CHORUSNUPb,573,2.3593,1.94577395915985,1.94598364830017,0.000107766443955,0
CHORUS,CHORUS,CHORUSNUPb,574,2.2101,1.88330888748169,1.9044371843338,0.011218710320198,0
CHORUS,CHORUS,CHORUSNUPb,575,2.0886,1.97366333007813,1.96789026260376,-0.002925051799051,0
CHORUS,CHORUS,CHORUSNUPb,576,2.2681,1.92602753639221,1.94492769241333,0.009813024821297,0
CHORUS,CHORUS,CHORUSNUPb,577,2.0629,1.87865793704987,1.90202641487122,0.012438921083232,0
CHORUS,CHORUS,CHORUSNUPb,578,2.0744,1.82519626617432,1.85698246955872,0.017415224857448,0
CHORUS,CHORUS,CHORUSNUPb,579,2.0878,1.84711825847626,1.84741592407227,0.000161151347318,0
CHORUS,CHORUS,CHORUSNUPb,580,1.9172,1.79615187644959,1.79268324375153,-0.001931146660557,0
CHORUS,CHORUS,CHORUSNUPb,581,2.0497,1.73754620552063,1.74258184432983,0.002898132316254,0
CHORUS,CHORUS,CHORUSNUPb,582,1.7999,1.68597614765167,1.69888865947723,0.007658774914193,0
CHORUS,CHORUS,CHORUSNUPb,583,1.7036,1.66037631034851,1.64766943454742,-0.007653009574931,0
CHORUS,CHORUS,CHORUSNUPb,584,1.7235,1.59213650226593,1.57565462589264,-0.010352049808439,0
CHORUS,CHORUS,CHORUSNUPb,585,1.5928,1.53821551799774,1.52427935600281,-0.009059954103879,0
CHORUS,CHORUS,CHORUSNUPb,586,1.7327,1.49201202392578,1.48214769363403,-0.006611428147739,0
CHORUS,CHORUS,CHORUSNUPb,587,1.4714,1.4658465385437,1.40703880786896,-0.040118613462204,0
CHORUS,CHORUS,CHORUSNUPb,588,1.4219,1.38004064559937,1.32868909835815,-0.037210170153292,0
CHORUS,CHORUS,CHORUSNUPb,589,1.3867,1.32279682159424,1.27704572677612,-0.034586638001576,0
CHORUS,CHORUS,CHORUSNUPb,590,1.3525,1.2815420627594,1.24213099479675,-0.030752847766688,0
CHORUS,CHORUS,CHORUSNUPb,591,1.048,1.14390599727631,1.03385972976685,-0.096202194735831,0
CHORUS,CHORUS,CHORUSNUPb,592,1.026,1.06154680252075,0.96042275428772,-0.095261036058799,0
CHORUS,CHORUS,CHORUSNUPb,593,1.0925,1.00895595550537,0.917639136314392,-0.09050624924974,0
CHORUS,CHORUS,CHORUSNUPb,594,0.9903,0.972676992416382,0.891047298908233,-0.083922714472108,0
CHORUS,CHORUS,CHORUSNUPb,595,0.675,0.759380578994751,0.609289586544037,-0.197649237552797,0
CHORUS,CHORUS,CHORUSNUPb,596,0.6767,0.675029277801514,0.551761567592621,-0.182610909278425,0
CHORUS,CHORUS,CHORUSNUPb,597,0.6031,0.631672263145447,0.526255249977112,-0.166885613503758,0
CHORUS,CHORUS,CHORUSNUPb,598,0.5885,0.601601839065552,0.509795844554901,-0.152602582886465,0
CHORUS,CHORUS,CHORUSNUPb,599,0.3607,0.416467785835266,0.314665645360947,-0.24444181263659,0
CHORUS,CHORUS,CHORUSNUPb,600,0.3322,0.360016018152237,0.27831968665123,-0.226924157209196,0
CHORUS,CHORUS,CHORUSNUPb,601,0.3074,0.332013249397278,0.263364911079407,-0.206763851871852,0
CHORUS,CHORUS,CHORUSNUPb,602,0.3097,0.312997847795486,0.254172623157501,-0.187941307112187,0
CHORUS,CHORUS,CHORUSNUPb,603,0.1703,0.189385131001473,0.139146640896797,-0.265271565085459,0
CHORUS,CHORUS,CHORUSNUPb,604,0.1431,0.155765190720558,0.119118817150593,-0.235266771737909,0
CHORUS,CHORUS,CHORUSNUPb,605,0.1328,0.140261977910995,0.111298054456711,-0.206498752446397,0
CHORUS,CHORUS,CHORUSNUPb,606,0.1093,0.130085244774818,0.106648869812489,-0.180161670164045,0
CHORUS,CHORUS,CHORUSNBPb,0,0.9726,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,1,0.8352,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,2,0.7845,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,3,0.6889,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,4,0.7115,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,5,1.1285,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,6,1.0321,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,7,0.8994,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,8,0.8728,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,9,0.694,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,10,1.2428,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,11,1.1304,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,12,0.9467,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,13,0.789,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,14,0.6493,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,15,1.1873,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,16,0.9785,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,17,0.9502,0.705887019634247,0.665784955024719,-0.056810882611649,0
CHORUS,CHORUS,CHORUSNBPb,18,0.7194,0.569642066955566,0.530093610286713,-0.069426854094922,0
CHORUS,CHORUS,CHORUSNBPb,19,0.519,0.46124604344368,0.418707311153412,-0.092225684956931,0
CHORUS,CHORUS,CHORUSNBPb,20,0.9937,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,21,0.9014,0.769227266311646,0.729255020618439,-0.051964156035276,0
CHORUS,CHORUS,CHORUSNBPb,22,0.7461,0.609115958213806,0.571563303470612,-0.06165107683817,0
CHORUS,CHORUS,CHORUSNBPb,23,0.5886,0.474548846483231,0.439876526594162,-0.073063753386015,0
CHORUS,CHORUS,CHORUSNBPb,24,0.423,0.364513218402863,0.334539890289307,-0.082228370880173,0
CHORUS,CHORUS,CHORUSNBPb,25,0.9041,0.840850293636322,0.804857790470123,-0.042804888621191,0
CHORUS,CHORUS,CHORUSNBPb,26,0.8052,0.668859660625458,0.628835499286652,-0.059839400841395,0
CHORUS,CHORUS,CHORUSNBPb,27,0.6053,0.509618163108826,0.480540543794632,-0.057057658888787,0
CHORUS,CHORUS,CHORUSNBPb,28,0.4247,0.376600503921509,0.359097450971603,-0.046476445909253,0
CHORUS,CHORUS,CHORUSNBPb,29,0.3185,0.274099558591843,0.263747483491898,-0.037767573042174,0
CHORUS,CHORUS,CHORUSNBPb,30,0.7733,0.730677485466003,0.694813311100006,-0.049083453478965,0
CHORUS,CHORUS,CHORUSNBPb,31,0.6277,0.550522983074188,0.533050298690796,-0.031738337763526,0
CHORUS,CHORUS,CHORUSNBPb,32,0.445,0.409228205680847,0.399578541517258,-0.02358015412827,0
CHORUS,CHORUS,CHORUSNBPb,33,0.3483,0.297119081020355,0.292003691196442,-0.017216631817608,0
CHORUS,CHORUS,CHORUSNBPb,34,0.2528,0.209120228886604,0.208742409944534,-0.001806706812065,0
CHORUS,CHORUS,CHORUSNBPb,35,0.595,0.541495501995087,0.539449095726013,-0.003779175009827,0
CHORUS,CHORUS,CHORUSNBPb,36,0.413,0.398802995681763,0.406267285346985,0.018716734192184,0
CHORUS,CHORUS,CHORUSNBPb,37,0.3357,0.284519910812378,0.299335241317749,0.052071331187577,0
CHORUS,CHORUS,CHORUSNBPb,38,0.2231,0.193152472376823,0.214883267879486,0.112505914292765,0
CHORUS,CHORUS,CHORUSNBPb,39,0.4098,0.350137293338776,0.362377196550369,0.034957439394355,0
CHORUS,CHORUS,CHORUSNBPb,40,0.27,0.2478007376194,0.269693732261658,0.088349190775547,0
CHORUS,CHORUS,CHORUSNBPb,41,0.1894,0.170154958963394,0.197777420282364,0.162337092537586,0
CHORUS,CHORUS,CHORUSNBPb,42,0.1094,0.110561601817608,0.142355859279633,0.287570521223772,0
CHORUS,CHORUS,CHORUSNBPb,43,0.2144,0.190681844949722,0.223393604159355,0.171551514084931,0
CHORUS,CHORUS,CHORUSNBPb,44,0.146,0.13134491443634,0.165487930178642,0.259949278499475,0
CHORUS,CHORUS,CHORUSNBPb,45,0.0956,0.087527506053448,0.122255802154541,0.396770085964598,0
CHORUS,CHORUS,CHORUSNBPb,46,0.1072,0.091445133090019,0.122358523309231,0.338053969354281,0
CHORUS,CHORUS,CHORUSNBPb,47,0.0635,0.061571311205626,0.090157002210617,0.464269648400468,0
CHORUS,CHORUS,CHORUSNBPb,48,0.0414,0.040237680077553,0.067276798188686,0.671985016507394,0
CHORUS,CHORUS,CHORUSNBPb,49,0.9951,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,50,0.9668,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,51,0.9069,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,52,0.8216,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,53,0.8931,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,54,0.8428,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,55,1.3006,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,56,1.1468,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,57,1.1756,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,58,1.0585,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,59,0.9708,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,60,0.7678,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,61,1.4345,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,62,1.2352,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,63,1.1434,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,64,1.0012,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,65,0.8201,0.689073860645294,0.62767368555069,-0.089105360979889,0
CHORUS,CHORUS,CHORUSNBPb,66,0.696,0.5944983959198,0.519552886486053,-0.126065116320107,0
CHORUS,CHORUS,CHORUSNBPb,67,1.5153,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,68,1.2201,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,69,1.0098,0.877740681171417,0.8429896235466,-0.03959148569762,0
CHORUS,CHORUS,CHORUSNBPb,70,0.8087,0.721227645874023,0.68436324596405,-0.051113403820369,0
CHORUS,CHORUS,CHORUSNBPb,71,0.6787,0.590345978736877,0.548909664154053,-0.070189881993409,0
CHORUS,CHORUS,CHORUSNBPb,72,0.5751,0.484141856431961,0.438317239284515,-0.094651219551982,0
CHORUS,CHORUS,CHORUSNBPb,73,1.244,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,74,1.1011,0.956861674785614,0.918745458126068,-0.039834615246855,0
CHORUS,CHORUS,CHORUSNBPb,75,0.8622,0.772153794765472,0.736098945140839,-0.0466938709219,0
CHORUS,CHORUS,CHORUSNBPb,76,0.6899,0.608931243419647,0.579067349433899,-0.049043129759672,0
CHORUS,CHORUS,CHORUSNBPb,77,0.5674,0.473666042089462,0.448383301496506,-0.053376721880732,0
CHORUS,CHORUS,CHORUSNBPb,78,0.4353,0.366000473499298,0.344278424978256,-0.059349782565469,0
CHORUS,CHORUS,CHORUSNBPb,79,1.1503,1.04540908336639,1.00636386871338,-0.037349220773253,0
CHORUS,CHORUS,CHORUSNBPb,80,0.9531,0.844239890575409,0.802390873432159,-0.0495700542114,0
CHORUS,CHORUS,CHORUSNBPb,81,0.7372,0.65374219417572,0.627855122089386,-0.039598288617387,0
CHORUS,CHORUS,CHORUSNBPb,82,0.5262,0.49560683965683,0.48137754201889,-0.028710858082169,0
CHORUS,CHORUS,CHORUSNBPb,83,0.3865,0.370379328727722,0.361790895462036,-0.023188208951045,0
CHORUS,CHORUS,CHORUSNBPb,84,0.3245,0.2730333507061,0.268144309520721,-0.017906388258927,0
CHORUS,CHORUS,CHORUSNBPb,85,1.0276,0.925392687320709,0.87776917219162,-0.051463033781879,0
CHORUS,CHORUS,CHORUSNBPb,86,0.7617,0.710456013679504,0.686229050159454,-0.034100581955211,0
CHORUS,CHORUS,CHORUSNBPb,87,0.614,0.544365406036377,0.527354538440704,-0.031248987182217,0
CHORUS,CHORUS,CHORUSNBPb,88,0.4337,0.40705731511116,0.396647751331329,-0.025572722546426,0
CHORUS,CHORUS,CHORUSNBPb,89,0.3419,0.294826060533524,0.291498899459839,-0.011285166133766,0
CHORUS,CHORUS,CHORUSNBPb,90,0.2684,0.206501260399818,0.210229754447937,0.018055551045547,0
CHORUS,CHORUS,CHORUSNBPb,91,0.8104,0.700316607952118,0.687751889228821,-0.017941483295733,0
CHORUS,CHORUS,CHORUSNBPb,92,0.5744,0.526663959026337,0.525829136371612,-0.001585114455653,0
CHORUS,CHORUS,CHORUSNBPb,93,0.4358,0.388480097055435,0.396934568881988,0.021762947164181,0
CHORUS,CHORUS,CHORUSNBPb,94,0.2797,0.276247322559357,0.293569713830948,0.062706096519249,0
CHORUS,CHORUS,CHORUSNBPb,95,0.1975,0.187611237168312,0.211953029036522,0.129745916266049,0
CHORUS,CHORUS,CHORUSNBPb,96,0.1226,0.120205849409103,0.149882674217224,0.246883366774606,0
CHORUS,CHORUS,CHORUSNBPb,97,0.4965,0.46027684211731,0.463312357664108,0.00659497778084,0
CHORUS,CHORUS,CHORUSNBPb,98,0.3609,0.330611616373062,0.347094297409058,0.049855117665909,0
CHORUS,CHORUS,CHORUSNBPb,99,0.2478,0.235449373722076,0.259194552898407,0.100850466497139,0
CHORUS,CHORUS,CHORUSNBPb,100,0.1699,0.16197495162487,0.190903961658478,0.178601751341197,0
CHORUS,CHORUS,CHORUSNBPb,101,0.1222,0.105733603239059,0.13818983733654,0.306962338397742,0
CHORUS,CHORUS,CHORUSNBPb,102,0.2682,0.25381526350975,0.284612089395523,0.121335594478894,0
CHORUS,CHORUS,CHORUSNBPb,103,0.1708,0.176048368215561,0.209652066230774,0.190877645477903,0
CHORUS,CHORUS,CHORUSNBPb,104,0.1199,0.121516115963459,0.156108811497688,0.284675783618953,0
CHORUS,CHORUS,CHORUSNBPb,105,0.1004,0.081109121441841,0.11593970656395,0.429428706697107,0
CHORUS,CHORUS,CHORUSNBPb,106,0.0489,0.051013294607401,0.08565653860569,0.679102266671934,0
CHORUS,CHORUS,CHORUSNBPb,107,0.1295,0.122090123593807,0.154942527413368,0.269083221906308,0
CHORUS,CHORUS,CHORUSNBPb,108,0.0808,0.081699036061764,0.11171243339777,0.367365378868317,0
CHORUS,CHORUS,CHORUSNBPb,109,0.0496,0.054743260145187,0.082994721829891,0.516071962279497,0
CHORUS,CHORUS,CHORUSNBPb,110,0.0365,0.035961195826531,0.062379315495491,0.734628508918231,0
CHORUS,CHORUS,CHORUSNBPb,111,0.0203,0.022451721131802,0.046867247670889,1.08746792264866,0
CHORUS,CHORUS,CHORUSNBPb,112,0.8808,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,113,1.0592,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,114,0.8628,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,115,1.0045,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,116,0.8585,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,117,0.73,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,118,0.7689,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,119,1.1899,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,120,1.321,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,121,1.1505,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,122,1.0928,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,123,0.9709,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,124,0.8334,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,125,0.7585,0.603947162628174,0.49843755364418,-0.174700065689276,0
CHORUS,CHORUS,CHORUSNBPb,126,1.3708,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,127,1.4286,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,128,1.1316,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,129,0.9578,0.845738589763641,0.784120857715607,-0.072856711037928,0
CHORUS,CHORUS,CHORUSNBPb,130,0.8621,0.728472352027893,0.655783712863922,-0.099782289556526,0
CHORUS,CHORUS,CHORUSNBPb,131,0.681,0.624241709709168,0.547208309173584,-0.123403161527725,0
CHORUS,CHORUS,CHORUSNBPb,132,0.6785,0.540724456310272,0.460786461830139,-0.147834989794255,0
CHORUS,CHORUS,CHORUSNBPb,133,1.3993,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,134,1.283,1.06879878044128,1.03652489185333,-0.030196412251356,0
CHORUS,CHORUS,CHORUSNBPb,135,1.0276,0.890818536281586,0.85669332742691,-0.038307699564851,0
CHORUS,CHORUS,CHORUSNBPb,136,0.8819,0.737240850925446,0.697489500045776,-0.053919083335887,0
CHORUS,CHORUS,CHORUSNBPb,137,0.7145,0.605411946773529,0.561960220336914,-0.071772165495223,0
CHORUS,CHORUS,CHORUSNBPb,138,0.5441,0.495119869709015,0.451701104640961,-0.087693440971318,0
CHORUS,CHORUS,CHORUSNBPb,139,0.3902,0.409061580896378,0.367602556943893,-0.10135154678089,0
CHORUS,CHORUS,CHORUSNBPb,140,1.2857,1.17313647270203,1.12964427471161,-0.037073434338159,0
CHORUS,CHORUS,CHORUSNBPb,141,1.1638,0.95988118648529,0.922845780849457,-0.038583322766688,0
CHORUS,CHORUS,CHORUSNBPb,142,0.9993,0.769673407077789,0.740071058273315,-0.038460921908248,0
CHORUS,CHORUS,CHORUSNBPb,143,0.7182,0.607397437095642,0.58339935541153,-0.039509685452186,0
CHORUS,CHORUS,CHORUSNBPb,144,0.47,0.473049759864807,0.453391253948212,-0.041556951476339,0
CHORUS,CHORUS,CHORUSNBPb,145,0.3892,0.366405636072159,0.350077956914902,-0.044561757652771,0
CHORUS,CHORUS,CHORUSNBPb,146,0.272,0.28739207983017,0.27336448431015,-0.048809958605362,0
CHORUS,CHORUS,CHORUSNBPb,147,1.1902,1.04606509208679,1.00293636322021,-0.041229488674113,0
CHORUS,CHORUS,CHORUSNBPb,148,0.952,0.830411672592163,0.799372434616089,-0.037378133039946,0
CHORUS,CHORUS,CHORUSNBPb,149,0.7099,0.642377555370331,0.625994265079498,-0.025504144959404,0
CHORUS,CHORUS,CHORUSNBPb,150,0.4647,0.490929186344147,0.480944663286209,-0.020338010726741,0
CHORUS,CHORUS,CHORUSNBPb,151,0.3881,0.368645757436752,0.362699121236801,-0.016131031159287,0
CHORUS,CHORUS,CHORUSNBPb,152,0.3338,0.273493766784668,0.270273268222809,-0.011775400221076,0
CHORUS,CHORUS,CHORUSNBPb,153,0.2365,0.20295949280262,0.202858224511147,-0.000498958142214,0
CHORUS,CHORUS,CHORUSNBPb,154,1.016,0.905584812164306,0.868456661701202,-0.040999086959475,0
CHORUS,CHORUS,CHORUSNBPb,155,0.7792,0.703488409519196,0.678883016109467,-0.034976259845625,0
CHORUS,CHORUS,CHORUSNBPb,156,0.5674,0.539296925067902,0.522237300872803,-0.031633082634304,0
CHORUS,CHORUS,CHORUSNBPb,157,0.4981,0.40137591958046,0.393584668636322,-0.019411356197655,0
CHORUS,CHORUS,CHORUSNBPb,158,0.301,0.288918256759644,0.290222436189651,0.004514008372593,0
CHORUS,CHORUS,CHORUSNBPb,159,0.2509,0.20205183327198,0.210429802536964,0.041464455577132,0
CHORUS,CHORUS,CHORUSNBPb,160,0.1223,0.13969124853611,0.152987271547318,0.095181503140267,0
CHORUS,CHORUS,CHORUSNBPb,161,0.7058,0.683442175388336,0.673477351665497,-0.014580346489705,0
CHORUS,CHORUS,CHORUSNBPb,162,0.538,0.515198528766632,0.515254676342011,0.000108982406283,0
CHORUS,CHORUS,CHORUSNBPb,163,0.4094,0.378847271203995,0.389536201953888,0.028214353282586,0
CHORUS,CHORUS,CHORUSNBPb,164,0.2898,0.269509136676788,0.288760870695114,0.071432583903134,0
CHORUS,CHORUS,CHORUSNBPb,165,0.2068,0.183355867862701,0.209194913506508,0.140922927337973,0
CHORUS,CHORUS,CHORUSNBPb,166,0.1214,0.118331804871559,0.148673310875893,0.256410404939459,0
CHORUS,CHORUS,CHORUSNBPb,167,0.4659,0.439501613378525,0.447489857673645,0.018175688215825,0
CHORUS,CHORUS,CHORUSNBPb,168,0.3604,0.317524820566177,0.335878193378448,0.057801379997776,0
CHORUS,CHORUS,CHORUSNBPb,169,0.2251,0.226279377937317,0.251390904188156,0.110975761378465,0
CHORUS,CHORUS,CHORUSNBPb,170,0.1381,0.156077340245247,0.18566270172596,0.189555776861811,0
CHORUS,CHORUS,CHORUSNBPb,171,0.0773,0.10229380428791,0.134861066937447,0.318369845331728,0
CHORUS,CHORUS,CHORUSNBPb,172,0.0674,0.061968345195055,0.096401713788509,0.55566061164083,0
CHORUS,CHORUS,CHORUSNBPb,173,0.2855,0.238104820251465,0.270475178956985,0.135950035246384,0
CHORUS,CHORUS,CHORUSNBPb,174,0.1699,0.165771976113319,0.20000858604908,0.206528333307415,0
CHORUS,CHORUS,CHORUSNBPb,175,0.1412,0.11467233300209,0.149449974298477,0.303278396679631,0
CHORUS,CHORUS,CHORUSNBPb,176,0.0744,0.076765798032284,0.111365295946598,0.45071501633792,0
CHORUS,CHORUS,CHORUSNBPb,177,0.0382,0.048115402460098,0.08206532150507,0.705593579376705,0
CHORUS,CHORUS,CHORUSNBPb,178,0.0255,0.027745269238949,0.061076529324055,1.20133128995971,0
CHORUS,CHORUS,CHORUSNBPb,179,0.1281,0.112148284912109,0.144042432308197,0.284392645157998,0
CHORUS,CHORUS,CHORUSNBPb,180,0.0824,0.074791997671127,0.104606732726097,0.398635361848069,0
CHORUS,CHORUS,CHORUSNBPb,181,0.0589,0.05052312463522,0.078147888183594,0.54677464523081,0
CHORUS,CHORUS,CHORUSNBPb,182,0.0275,0.033330388367176,0.058515042066574,0.755606368037404,0
CHORUS,CHORUS,CHORUSNBPb,183,0.009,0.021261727437377,0.04461319744587,1.09828658453414,0
CHORUS,CHORUS,CHORUSNBPb,184,1.2193,0,0,#DIV/0!,0
